state code,date,visits,clinic,notes
ID,2026-05-28,5,Riverstone Medical,telehealth ok
ID,2026-05-28,8,Community Care,seasonal spike expected
ND,2026-05-28,7,Lakeview Clinic,seasonal spike expected
ND,2026-05-28,8,Northside Health,
ND,2026-05-28,6,Downtown Clinic,telehealth ok
KS,2026-05-28,4,Riverstone Medical,
KS,2026-05-28,5,Lakeview Clinic,seasonal spike expected
KS,2026-05-28,6,Downtown Clinic,seasonal spike expected
VT,2026-05-28,4,Community Care,telehealth ok
VT,2026-05-28,4,Downtown Clinic,
VT,2026-05-28,6,Northside Health,seasonal spike expected
MI,2026-05-28,8,Riverstone Medical,seasonal spike expected
MI,2026-05-28,7,Lakeview Clinic,
MI,2026-05-28,6,Downtown Clinic,
NY,2026-05-28,5,Lakeview Clinic,
NY,2026-05-28,9,Community Care,seasonal spike expected
NY,2026-05-28,5,Downtown Clinic,seasonal spike expected
UT,2026-05-28,6,Community Care,telehealth ok
UT,2026-05-28,6,Downtown Clinic,telehealth ok
UT,2026-05-28,8,Riverstone Medical,telehealth ok
TX,2026-05-28,7,Lakeview Clinic,
TX,2026-05-28,6,Community Care,seasonal spike expected
TX,2026-05-28,8,Northside Health,seasonal spike expected
LA,2026-05-28,4,Riverstone Medical,telehealth ok
LA,2026-05-28,7,Community Care,seasonal spike expected
LA,2026-05-28,4,Downtown Clinic,telehealth ok
WV,2026-05-28,8,Northside Health,seasonal spike expected
WV,2026-05-28,5,Lakeview Clinic,telehealth ok
WV,2026-05-28,4,Riverstone Medical,telehealth ok
NJ,2026-05-28,4,Downtown Clinic,seasonal spike expected
NJ,2026-05-28,4,Lakeview Clinic,telehealth ok
NJ,2026-05-28,8,Community Care,telehealth ok
NM,2026-05-28,6,Riverstone Medical,telehealth ok
NM,2026-05-28,8,Lakeview Clinic,telehealth ok
NM,2026-05-28,8,Community Care,seasonal spike expected
MN,2026-05-28,5,Northside Health,telehealth ok
MN,2026-05-28,5,Lakeview Clinic,telehealth ok
MN,2026-05-28,5,Community Care,
MS,2026-05-28,8,Lakeview Clinic,telehealth ok
MS,2026-05-28,8,Community Care,telehealth ok
MS,2026-05-28,7,Downtown Clinic,telehealth ok
VA,2026-05-28,7,Riverstone Medical,
VA,2026-05-28,6,Northside Health,telehealth ok
VA,2026-05-28,8,Community Care,
AR,2026-05-28,5,Downtown Clinic,telehealth ok
AR,2026-05-28,4,Community Care,
AR,2026-05-28,8,Riverstone Medical,seasonal spike expected
WY,2026-05-29,4,Riverstone Medical,
WY,2026-05-29,6,Downtown Clinic,telehealth ok
WY,2026-05-29,5,Community Care,seasonal spike expected
OR,2026-05-29,4,Community Care,seasonal spike expected
OR,2026-05-29,3,Northside Health,telehealth ok
OR,2026-05-29,4,Downtown Clinic,seasonal spike expected
CA,2026-05-29,5,Downtown Clinic,seasonal spike expected
CA,2026-05-29,6,Community Care,telehealth ok
CA,2026-05-29,5,Northside Health,seasonal spike expected
GA,2026-05-29,3,Riverstone Medical,seasonal spike expected
GA,2026-05-29,5,Community Care,
GA,2026-05-29,3,Lakeview Clinic,
AK,2026-05-29,4,Northside Health,seasonal spike expected
AK,2026-05-29,3,Community Care,seasonal spike expected
AK,2026-05-29,3,Downtown Clinic,
HI,2026-05-29,6,Riverstone Medical,telehealth ok
HI,2026-05-29,2,Community Care,seasonal spike expected
HI,2026-05-29,5,Downtown Clinic,seasonal spike expected
PA,2026-05-29,2,Riverstone Medical,telehealth ok
PA,2026-05-29,2,Community Care,
PA,2026-05-29,6,Lakeview Clinic,telehealth ok
AZ,2026-05-29,5,Lakeview Clinic,
AZ,2026-05-29,4,Downtown Clinic,telehealth ok
AZ,2026-05-29,6,Northside Health,seasonal spike expected
RI,2026-05-29,3,Riverstone Medical,
RI,2026-05-29,3,Downtown Clinic,
RI,2026-05-29,3,Community Care,seasonal spike expected
NC,2026-05-29,3,Riverstone Medical,telehealth ok
NC,2026-05-29,3,Northside Health,
NC,2026-05-29,2,Lakeview Clinic,seasonal spike expected
TN,2026-05-29,6,Downtown Clinic,seasonal spike expected
TN,2026-05-29,2,Northside Health,seasonal spike expected
TN,2026-05-29,4,Lakeview Clinic,telehealth ok
IL,2026-05-29,3,Community Care,telehealth ok
IL,2026-05-29,4,Riverstone Medical,seasonal spike expected
IL,2026-05-29,5,Northside Health,telehealth ok
NH,2026-05-29,2,Downtown Clinic,telehealth ok
NH,2026-05-29,5,Riverstone Medical,
NH,2026-05-29,2,Northside Health,
FL,2026-05-29,5,Community Care,seasonal spike expected
FL,2026-05-29,4,Lakeview Clinic,
FL,2026-05-29,5,Riverstone Medical,
MT,2026-05-29,2,Community Care,telehealth ok
MT,2026-05-29,3,Northside Health,seasonal spike expected
MT,2026-05-29,3,Riverstone Medical,
NE,2026-05-29,5,Community Care,seasonal spike expected
NE,2026-05-29,2,Lakeview Clinic,telehealth ok
NE,2026-05-29,5,Riverstone Medical,
CT,2026-05-29,2,Riverstone Medical,seasonal spike expected
CT,2026-05-29,3,Downtown Clinic,telehealth ok
CT,2026-05-29,4,Northside Health,
AL,2026-05-29,6,Northside Health,seasonal spike expected
AL,2026-05-29,5,Community Care,telehealth ok
AL,2026-05-29,2,Riverstone Medical,seasonal spike expected
MD,2026-05-29,6,Lakeview Clinic,telehealth ok
MD,2026-05-29,5,Community Care,
MD,2026-05-29,4,Riverstone Medical,
ID,2026-05-29,3,Downtown Clinic,seasonal spike expected
ID,2026-05-29,5,Lakeview Clinic,
ID,2026-05-29,5,Riverstone Medical,seasonal spike expected
ND,2026-05-29,4,Northside Health,telehealth ok
ND,2026-05-29,3,Lakeview Clinic,
ND,2026-05-29,3,Downtown Clinic,seasonal spike expected
KS,2026-05-29,6,Northside Health,
KS,2026-05-29,5,Riverstone Medical,
KS,2026-05-29,6,Community Care,seasonal spike expected
VT,2026-05-29,2,Lakeview Clinic,seasonal spike expected
VT,2026-05-29,3,Northside Health,seasonal spike expected
VT,2026-05-29,4,Riverstone Medical,seasonal spike expected
MI,2026-05-29,6,Northside Health,
MI,2026-05-29,2,Lakeview Clinic,
MI,2026-05-29,5,Riverstone Medical,seasonal spike expected
NY,2026-05-29,4,Community Care,seasonal spike expected
NY,2026-05-29,7,Downtown Clinic,
NY,2026-05-29,3,Lakeview Clinic,
UT,2026-05-29,5,Lakeview Clinic,seasonal spike expected
UT,2026-05-29,6,Northside Health,
UT,2026-05-29,5,Downtown Clinic,
TX,2026-05-29,5,Northside Health,telehealth ok
TX,2026-05-29,6,Lakeview Clinic,seasonal spike expected
TX,2026-05-29,6,Riverstone Medical,telehealth ok
LA,2026-05-29,6,Downtown Clinic,telehealth ok
LA,2026-05-29,4,Riverstone Medical,telehealth ok
LA,2026-05-29,2,Lakeview Clinic,seasonal spike expected
WV,2026-05-29,6,Northside Health,
WV,2026-05-29,6,Lakeview Clinic,telehealth ok
WV,2026-05-29,3,Community Care,seasonal spike expected
NJ,2026-05-29,6,Lakeview Clinic,
NJ,2026-05-29,5,Community Care,seasonal spike expected
NJ,2026-05-29,4,Riverstone Medical,seasonal spike expected
NM,2026-05-29,2,Community Care,
NM,2026-05-29,4,Downtown Clinic,telehealth ok
NM,2026-05-29,4,Northside Health,
MN,2026-05-29,3,Lakeview Clinic,seasonal spike expected
MN,2026-05-29,4,Northside Health,seasonal spike expected
MN,2026-05-29,2,Riverstone Medical,seasonal spike expected
MS,2026-05-29,2,Downtown Clinic,telehealth ok
MS,2026-05-29,5,Community Care,telehealth ok
MS,2026-05-29,4,Riverstone Medical,telehealth ok
VA,2026-05-29,5,Downtown Clinic,
VA,2026-05-29,4,Community Care,seasonal spike expected
VA,2026-05-29,4,Lakeview Clinic,telehealth ok
AR,2026-05-29,3,Downtown Clinic,telehealth ok
AR,2026-05-29,6,Community Care,seasonal spike expected
AR,2026-05-29,6,Lakeview Clinic,seasonal spike expected
WY,2026-05-30,5,Downtown Clinic,
WY,2026-05-30,4,Lakeview Clinic,seasonal spike expected
WY,2026-05-30,2,Community Care,seasonal spike expected
OR,2026-05-30,1,Riverstone Medical,telehealth ok
OR,2026-05-30,4,Community Care,seasonal spike expected
OR,2026-05-30,1,Northside Health,
CA,2026-05-30,4,Downtown Clinic,seasonal spike expected
CA,2026-05-30,3,Lakeview Clinic,telehealth ok
CA,2026-05-30,5,Northside Health,
GA,2026-05-30,2,Northside Health,seasonal spike expected
GA,2026-05-30,3,Lakeview Clinic,seasonal spike expected
GA,2026-05-30,2,Community Care,seasonal spike expected
AK,2026-05-30,5,Northside Health,
AK,2026-05-30,5,Downtown Clinic,telehealth ok
AK,2026-05-30,2,Community Care,
HI,2026-05-30,4,Northside Health,telehealth ok
HI,2026-05-30,2,Downtown Clinic,
HI,2026-05-30,3,Community Care,seasonal spike expected
PA,2026-05-30,2,Community Care,telehealth ok
PA,2026-05-30,1,Northside Health,seasonal spike expected
PA,2026-05-30,4,Lakeview Clinic,telehealth ok
AZ,2026-05-30,5,Lakeview Clinic,telehealth ok
AZ,2026-05-30,3,Northside Health,
AZ,2026-05-30,5,Community Care,telehealth ok
RI,2026-05-30,4,Lakeview Clinic,telehealth ok
RI,2026-05-30,5,Riverstone Medical,
RI,2026-05-30,5,Northside Health,
NC,2026-05-30,4,Riverstone Medical,telehealth ok
NC,2026-05-30,4,Northside Health,
NC,2026-05-30,4,Downtown Clinic,seasonal spike expected
TN,2026-05-30,1,Downtown Clinic,
TN,2026-05-30,2,Community Care,
TN,2026-05-30,3,Northside Health,
IL,2026-05-30,4,Northside Health,telehealth ok
IL,2026-05-30,2,Riverstone Medical,seasonal spike expected
IL,2026-05-30,1,Community Care,seasonal spike expected
NH,2026-05-30,4,Community Care,
NH,2026-05-30,4,Lakeview Clinic,
NH,2026-05-30,3,Riverstone Medical,seasonal spike expected
FL,2026-05-30,5,Riverstone Medical,seasonal spike expected
FL,2026-05-30,4,Northside Health,telehealth ok
FL,2026-05-30,5,Downtown Clinic,seasonal spike expected
MT,2026-05-30,5,Lakeview Clinic,
MT,2026-05-30,3,Community Care,telehealth ok
MT,2026-05-30,4,Riverstone Medical,
NE,2026-05-30,1,Lakeview Clinic,
NE,2026-05-30,2,Downtown Clinic,
NE,2026-05-30,4,Community Care,
CT,2026-05-30,5,Downtown Clinic,telehealth ok
CT,2026-05-30,3,Community Care,telehealth ok
CT,2026-05-30,1,Riverstone Medical,seasonal spike expected
AL,2026-05-30,3,Northside Health,telehealth ok
AL,2026-05-30,2,Lakeview Clinic,seasonal spike expected
AL,2026-05-30,5,Community Care,telehealth ok
MD,2026-05-30,1,Northside Health,telehealth ok
MD,2026-05-30,5,Community Care,seasonal spike expected
MD,2026-05-30,5,Downtown Clinic,telehealth ok
ID,2026-05-30,1,Lakeview Clinic,seasonal spike expected
ID,2026-05-30,4,Northside Health,seasonal spike expected
ID,2026-05-30,4,Downtown Clinic,telehealth ok
ND,2026-05-30,3,Downtown Clinic,seasonal spike expected
ND,2026-05-30,5,Riverstone Medical,
ND,2026-05-30,1,Lakeview Clinic,seasonal spike expected
KS,2026-05-30,4,Lakeview Clinic,telehealth ok
KS,2026-05-30,5,Community Care,
KS,2026-05-30,4,Downtown Clinic,
VT,2026-05-30,2,Riverstone Medical,seasonal spike expected
VT,2026-05-30,3,Community Care,telehealth ok
VT,2026-05-30,3,Northside Health,seasonal spike expected
MI,2026-05-30,3,Northside Health,
MI,2026-05-30,5,Downtown Clinic,
MI,2026-05-30,4,Lakeview Clinic,seasonal spike expected
NY,2026-05-30,2,Community Care,
NY,2026-05-30,6,Riverstone Medical,
NY,2026-05-30,3,Downtown Clinic,
UT,2026-05-30,2,Northside Health,
UT,2026-05-30,4,Downtown Clinic,
UT,2026-05-30,3,Community Care,seasonal spike expected
TX,2026-05-30,3,Community Care,
TX,2026-05-30,5,Downtown Clinic,seasonal spike expected
TX,2026-05-30,6,Riverstone Medical,seasonal spike expected
LA,2026-05-30,1,Community Care,
LA,2026-05-30,4,Downtown Clinic,seasonal spike expected
LA,2026-05-30,5,Lakeview Clinic,
WV,2026-05-30,4,Community Care,telehealth ok
WV,2026-05-30,1,Downtown Clinic,telehealth ok
WV,2026-05-30,5,Lakeview Clinic,
NJ,2026-05-30,5,Riverstone Medical,seasonal spike expected
NJ,2026-05-30,2,Northside Health,telehealth ok
NJ,2026-05-30,3,Community Care,
NM,2026-05-30,5,Downtown Clinic,telehealth ok
NM,2026-05-30,4,Community Care,seasonal spike expected
NM,2026-05-30,1,Lakeview Clinic,
MN,2026-05-30,4,Downtown Clinic,seasonal spike expected
MN,2026-05-30,2,Lakeview Clinic,telehealth ok
MN,2026-05-30,5,Northside Health,
MS,2026-05-30,3,Lakeview Clinic,seasonal spike expected
MS,2026-05-30,4,Northside Health,telehealth ok
MS,2026-05-30,4,Downtown Clinic,seasonal spike expected
VA,2026-05-30,4,Community Care,telehealth ok
VA,2026-05-30,5,Northside Health,
VA,2026-05-30,3,Downtown Clinic,seasonal spike expected
AR,2026-05-30,1,Downtown Clinic,
AR,2026-05-30,3,Riverstone Medical,
AR,2026-05-30,1,Northside Health,seasonal spike expected
WY,2026-05-31,2,Northside Health,seasonal spike expected
WY,2026-05-31,1,Lakeview Clinic,seasonal spike expected
WY,2026-05-31,2,Riverstone Medical,telehealth ok
OR,2026-05-31,5,Riverstone Medical,telehealth ok
OR,2026-05-31,1,Northside Health,telehealth ok
OR,2026-05-31,3,Lakeview Clinic,seasonal spike expected
CA,2026-05-31,2,Downtown Clinic,
CA,2026-05-31,5,Community Care,seasonal spike expected
CA,2026-05-31,2,Lakeview Clinic,telehealth ok
GA,2026-05-31,1,Riverstone Medical,seasonal spike expected
GA,2026-05-31,4,Northside Health,seasonal spike expected
GA,2026-05-31,3,Downtown Clinic,seasonal spike expected
AK,2026-05-31,3,Downtown Clinic,seasonal spike expected
AK,2026-05-31,4,Northside Health,seasonal spike expected
AK,2026-05-31,2,Community Care,telehealth ok
HI,2026-05-31,3,Lakeview Clinic,seasonal spike expected
HI,2026-05-31,4,Community Care,seasonal spike expected
HI,2026-05-31,5,Downtown Clinic,telehealth ok
PA,2026-05-31,2,Downtown Clinic,telehealth ok
PA,2026-05-31,3,Riverstone Medical,telehealth ok
PA,2026-05-31,2,Northside Health,telehealth ok
AZ,2026-05-31,2,Community Care,telehealth ok
AZ,2026-05-31,3,Northside Health,seasonal spike expected
AZ,2026-05-31,2,Downtown Clinic,telehealth ok
RI,2026-05-31,5,Riverstone Medical,seasonal spike expected
RI,2026-05-31,2,Community Care,seasonal spike expected
RI,2026-05-31,1,Downtown Clinic,
NC,2026-05-31,2,Community Care,seasonal spike expected
NC,2026-05-31,4,Lakeview Clinic,
NC,2026-05-31,2,Riverstone Medical,telehealth ok
TN,2026-05-31,3,Community Care,telehealth ok
TN,2026-05-31,2,Northside Health,seasonal spike expected
TN,2026-05-31,2,Riverstone Medical,seasonal spike expected
IL,2026-05-31,1,Riverstone Medical,
IL,2026-05-31,1,Lakeview Clinic,
IL,2026-05-31,3,Downtown Clinic,seasonal spike expected
NH,2026-05-31,5,Downtown Clinic,telehealth ok
NH,2026-05-31,5,Northside Health,
NH,2026-05-31,1,Lakeview Clinic,seasonal spike expected
FL,2026-05-31,2,Downtown Clinic,seasonal spike expected
FL,2026-05-31,5,Riverstone Medical,
FL,2026-05-31,6,Northside Health,seasonal spike expected
MT,2026-05-31,1,Riverstone Medical,seasonal spike expected
MT,2026-05-31,1,Community Care,
MT,2026-05-31,4,Downtown Clinic,seasonal spike expected
NE,2026-05-31,4,Riverstone Medical,seasonal spike expected
NE,2026-05-31,5,Downtown Clinic,
NE,2026-05-31,2,Northside Health,seasonal spike expected
CT,2026-05-31,2,Northside Health,telehealth ok
CT,2026-05-31,1,Community Care,
CT,2026-05-31,5,Lakeview Clinic,
AL,2026-05-31,4,Lakeview Clinic,telehealth ok
AL,2026-05-31,5,Community Care,seasonal spike expected
AL,2026-05-31,1,Riverstone Medical,telehealth ok
MD,2026-05-31,2,Northside Health,
MD,2026-05-31,4,Riverstone Medical,telehealth ok
MD,2026-05-31,1,Lakeview Clinic,telehealth ok
ID,2026-05-31,2,Riverstone Medical,seasonal spike expected
ID,2026-05-31,2,Downtown Clinic,
ID,2026-05-31,3,Northside Health,seasonal spike expected
ND,2026-05-31,3,Downtown Clinic,
ND,2026-05-31,4,Community Care,telehealth ok
ND,2026-05-31,5,Lakeview Clinic,
KS,2026-05-31,2,Downtown Clinic,seasonal spike expected
KS,2026-05-31,3,Northside Health,
KS,2026-05-31,3,Lakeview Clinic,
VT,2026-05-31,3,Community Care,telehealth ok
VT,2026-05-31,2,Downtown Clinic,telehealth ok
VT,2026-05-31,3,Northside Health,seasonal spike expected
MI,2026-05-31,3,Northside Health,seasonal spike expected
MI,2026-05-31,4,Lakeview Clinic,
MI,2026-05-31,4,Community Care,
NY,2026-05-31,5,Northside Health,seasonal spike expected
NY,2026-05-31,2,Community Care,telehealth ok
NY,2026-05-31,2,Downtown Clinic,
UT,2026-05-31,5,Riverstone Medical,telehealth ok
UT,2026-05-31,4,Community Care,
UT,2026-05-31,3,Downtown Clinic,seasonal spike expected
TX,2026-05-31,5,Community Care,telehealth ok
TX,2026-05-31,5,Northside Health,
TX,2026-05-31,3,Riverstone Medical,seasonal spike expected
LA,2026-05-31,1,Northside Health,telehealth ok
LA,2026-05-31,1,Downtown Clinic,telehealth ok
LA,2026-05-31,3,Riverstone Medical,
WV,2026-05-31,3,Community Care,seasonal spike expected
WV,2026-05-31,2,Northside Health,telehealth ok
WV,2026-05-31,3,Riverstone Medical,
NJ,2026-05-31,4,Riverstone Medical,seasonal spike expected
NJ,2026-05-31,2,Lakeview Clinic,telehealth ok
NJ,2026-05-31,1,Northside Health,telehealth ok
NM,2026-05-31,5,Riverstone Medical,seasonal spike expected
NM,2026-05-31,4,Downtown Clinic,seasonal spike expected
NM,2026-05-31,4,Community Care,
MN,2026-05-31,1,Downtown Clinic,telehealth ok
MN,2026-05-31,5,Community Care,telehealth ok
MN,2026-05-31,2,Northside Health,
MS,2026-05-31,3,Community Care,telehealth ok
MS,2026-05-31,4,Downtown Clinic,
MS,2026-05-31,4,Lakeview Clinic,telehealth ok
VA,2026-05-31,1,Riverstone Medical,
VA,2026-05-31,4,Community Care,
VA,2026-05-31,3,Lakeview Clinic,
AR,2026-05-31,2,Downtown Clinic,telehealth ok
AR,2026-05-31,2,Riverstone Medical,telehealth ok
AR,2026-05-31,2,Community Care,seasonal spike expected
WY,2026-06-01,5,Northside Health,telehealth ok
WY,2026-06-01,6,Downtown Clinic,seasonal spike expected
WY,2026-06-01,3,Lakeview Clinic,
OR,2026-06-01,2,Community Care,
OR,2026-06-01,3,Northside Health,telehealth ok
OR,2026-06-01,4,Riverstone Medical,
CA,2026-06-01,5,Northside Health,
CA,2026-06-01,5,Riverstone Medical,telehealth ok
CA,2026-06-01,6,Lakeview Clinic,seasonal spike expected
GA,2026-06-01,3,Downtown Clinic,telehealth ok
GA,2026-06-01,4,Northside Health,
GA,2026-06-01,6,Riverstone Medical,seasonal spike expected
AK,2026-06-01,4,Community Care,seasonal spike expected
AK,2026-06-01,5,Downtown Clinic,seasonal spike expected
AK,2026-06-01,6,Northside Health,
HI,2026-06-01,4,Northside Health,
HI,2026-06-01,3,Downtown Clinic,
HI,2026-06-01,5,Riverstone Medical,telehealth ok
PA,2026-06-01,5,Community Care,
PA,2026-06-01,5,Lakeview Clinic,seasonal spike expected
PA,2026-06-01,4,Riverstone Medical,seasonal spike expected
AZ,2026-06-01,4,Lakeview Clinic,telehealth ok
AZ,2026-06-01,6,Community Care,
AZ,2026-06-01,2,Riverstone Medical,telehealth ok
RI,2026-06-01,2,Northside Health,telehealth ok
RI,2026-06-01,5,Lakeview Clinic,
RI,2026-06-01,6,Community Care,telehealth ok
NC,2026-06-01,3,Downtown Clinic,seasonal spike expected
NC,2026-06-01,3,Community Care,
NC,2026-06-01,3,Riverstone Medical,
TN,2026-06-01,4,Community Care,
TN,2026-06-01,4,Lakeview Clinic,
TN,2026-06-01,6,Northside Health,
IL,2026-06-01,2,Northside Health,seasonal spike expected
IL,2026-06-01,4,Community Care,seasonal spike expected
IL,2026-06-01,3,Lakeview Clinic,telehealth ok
NH,2026-06-01,4,Northside Health,
NH,2026-06-01,2,Downtown Clinic,
NH,2026-06-01,4,Riverstone Medical,seasonal spike expected
FL,2026-06-01,6,Northside Health,telehealth ok
FL,2026-06-01,4,Lakeview Clinic,seasonal spike expected
FL,2026-06-01,4,Community Care,
MT,2026-06-01,3,Lakeview Clinic,seasonal spike expected
MT,2026-06-01,5,Northside Health,telehealth ok
MT,2026-06-01,2,Downtown Clinic,seasonal spike expected
NE,2026-06-01,2,Lakeview Clinic,telehealth ok
NE,2026-06-01,4,Riverstone Medical,seasonal spike expected
NE,2026-06-01,5,Downtown Clinic,seasonal spike expected
CT,2026-06-01,2,Lakeview Clinic,telehealth ok
CT,2026-06-01,3,Riverstone Medical,seasonal spike expected
CT,2026-06-01,5,Northside Health,seasonal spike expected
